review_id,spot_name,city,province,travel_type,season,travel_month,trip_days,cost_cny_per_person,is_revisit,rating,review_text,recommend_index_raw,helpful_votes
TR024252,圣泉寺,宿州,安徽,拍照旅行,冬季,9,2,80,否,5,9月去的圣泉寺，和朋友出行。地点在宿州，公交换乘方便，现场高峰时段比较拥挤。这次玩了2天，人均花费约80元，氛围感不错。景点印象：周边配套比较齐全整体感受是挺惊喜，很推荐。二刷意愿：否。,0%,43
TR024253,客日给隆,玉树,青海,亲子出游,冬季,9,3,1060,是,5,9月去的客日给隆，和朋友出行。地点在玉树，打车比较省心，现场高峰时段比较拥挤。这次玩了3天，人均花费约1060元，拍照很出片。景点印象：景点本身有一定特色整体感受是挺惊喜，很推荐。二刷意愿：是。,0%,58
TR024254,天山天池,昌吉,新疆,深度游,秋季,8,2,880,是,2,8月去的天山天池，和家人出行。地点在昌吉，打车比较省心，现场人流量适中。这次玩了2天，人均花费约880元，氛围感不错。景点印象：群山环抱中的高山湖泊，被皑皑雪山和挺拔的云松林所环抱。整体感受是没达到预期，可考虑其他景点。二刷意愿：是。,37%,5
TR024255,楚歌岭,巢湖,安徽,深度游,夏季,4,2,1036,否,2,4月去的楚歌岭，情侣出行。地点在巢湖，地铁到达方便，现场人不算多。这次玩了2天，人均花费约1036元，夜景表现很好。景点印象：景点本身有一定特色整体感受是没达到预期，不建议高峰来。二刷意愿：否。,0%,36
TR024256,红云金顶,铜仁,贵州,周末短途,秋季,7,2,924,否,5,7月去的红云金顶，和家人出行。地点在铜仁，自驾停车需要提前规划，现场游客较多。这次玩了2天，人均花费约924元，夜景表现很好。景点印象：景点本身有一定特色整体感受是特别满意，很推荐。二刷意愿：否。,12%,105
TR024257,祠堂山山野公园,汕尾,广东,城市漫游,冬季,10,1,530,是,5,"10月去的祠堂山山野公园，和家人出行。地点在汕尾，公交换乘方便，现场游客较多。这次玩了1天，人均花费约530元，氛围感不错。景点印象：风景区包括南告水库、南万红维林和古莎椤自然保护区。南告水库由于自然风光 美，被称为“南天湖”。南告水库是截洪蓄水与引水发电双蒹的大型水库，库区周围群 山环抱，青山绿水，湖面如镜，水库拦水大坝建筑气势宏伟。
南万红维林基地位于南万镇，…整体感受是挺惊喜，很推荐。二刷意愿：是。",0%,92
TR024258,德宏州博物馆,德宏,云南,文化打卡,秋季,6,2,390,是,3,6月去的德宏州博物馆，情侣出行。地点在德宏，自驾停车需要提前规划，现场人流量适中。这次玩了2天，人均花费约390元，拍照很出片。景点印象：整体环境还算干净整体感受是还可以，别抱太高期待。二刷意愿：是。,0%,42
TR024259,延边大学,延边,吉林,拍照旅行,冬季,9,5,1342,是,5,9月去的延边大学，情侣出行。地点在延边，公交换乘方便，现场人不算多。这次玩了5天，人均花费约1342元，夜景表现很好。景点印象：景点本身有一定特色整体感受是超出预期，很推荐。二刷意愿：是。,7%,55
TR024260,热带水果园,屯昌,海南,深度游,夏季,5,1,223,是,5,5月去的热带水果园，和朋友出行。地点在屯昌，地铁到达方便，现场高峰时段比较拥挤。这次玩了1天，人均花费约223元，夜景表现很好。景点印象：周边配套比较齐全整体感受是特别满意，很推荐。二刷意愿：是。,0%,69
TR024261,岗琼色卡,那曲,西藏,深度游,夏季,4,2,596,否,5,4月去的岗琼色卡，情侣出行。地点在那曲，自驾停车需要提前规划，现场人流量适中。这次玩了2天，人均花费约596元，拍照很出片。景点印象：景点本身有一定特色整体感受是超出预期，很推荐。二刷意愿：否。,0%,120
TR024262,荆州锅盔历史悠久,鄂州,湖北,拍照旅行,夏季,5,5,1245,是,5,5月去的荆州锅盔历史悠久，和家人出行。地点在鄂州，公交换乘方便，现场人不算多。这次玩了5天，人均花费约1245元，氛围感不错。景点印象：景点本身有一定特色整体感受是超出预期，值得专门打卡。二刷意愿：是。,0%,66
TR024263,昆明瀑布公园,昆明,云南,亲子出游,春季,12,1,449,否,3,12月去的昆明瀑布公园，和朋友出行。地点在昆明，自驾停车需要提前规划，现场人不算多。这次玩了1天，人均花费约449元，拍照很出片。景点印象：周边配套比较齐全整体感受是中规中矩，避开高峰更好。二刷意愿：否。,0%,15
TR024264,花果山景区,衡阳,湖南,城市漫游,冬季,11,3,881,否,5,11月去的花果山景区，情侣出行。地点在衡阳，地铁到达方便，现场游客较多。这次玩了3天，人均花费约881元，拍照很出片。景点印象：周边配套比较齐全整体感受是特别满意，很推荐。二刷意愿：否。,0%,111
TR024265,南天门,泰安,山东,深度游,春季,2,1,374,是,5,2月去的南天门，和朋友出行。地点在泰安，打车比较省心，现场人流量适中。这次玩了1天，人均花费约374元，夜景表现很好。景点印象：周边配套比较齐全整体感受是超出预期，很推荐。二刷意愿：是。,26%,83
TR024266,福建博物院,福州,福建,深度游,冬季,11,1,337,是,5,11月去的福建博物院，情侣出行。地点在福州，自驾停车需要提前规划，现场游客较多。这次玩了1天，人均花费约337元，夜景表现很好。景点印象：一座规模较大的综合性博物馆，馆内展品极具福建特色。整体感受是挺惊喜，值得专门打卡。二刷意愿：是。,11%,68
TR024267,崇礼富龙四季小镇度假区,张家口,河北,城市漫游,夏季,4,4,1298,是,4,4月去的崇礼富龙四季小镇度假区，和朋友出行。地点在张家口，公交换乘方便，现场高峰时段比较拥挤。这次玩了4天，人均花费约1298元，氛围感不错。景点印象：整体环境还算干净整体感受是还蛮满意，周末来刚好。二刷意愿：是。,0%,73
TR024268,九吾山国家森林公园,延安,陕西,拍照旅行,春季,2,6,1501,否,3,2月去的九吾山国家森林公园，和朋友出行。地点在延安，自驾停车需要提前规划，现场人流量适中。这次玩了6天，人均花费约1501元，氛围感不错。景点印象：休闲避暑的乐园、游览观光的圣地。整体感受是体验一般，避开高峰更好。二刷意愿：否。,0%,60
TR024269,涠洲岛灯塔,北海,广西,城市漫游,冬季,9,2,756,否,3,9月去的涠洲岛灯塔，和家人出行。地点在北海，自驾停车需要提前规划，现场人不算多。这次玩了2天，人均花费约756元，夜景表现很好。景点印象：全岛的制高点，岛上的标志性建筑，渔民们的守护灯，拍照留念的好地方。整体感受是还可以，别抱太高期待。二刷意愿：否。,2%,47
TR024270,独山天洞景区,黔南,贵州,城市漫游,春季,2,6,1762,否,4,2月去的独山天洞景区，和朋友出行。地点在黔南，地铁到达方便，现场人不算多。这次玩了6天，人均花费约1762元，氛围感不错。景点印象：周边配套比较齐全整体感受是体验挺好，周末来刚好。二刷意愿：否。,0%,85
TR024271,天国四王故里,梧州,广西,深度游,秋季,6,1,423,否,2,6月去的天国四王故里，和家人出行。地点在梧州，自驾停车需要提前规划，现场高峰时段比较拥挤。这次玩了1天，人均花费约423元，拍照很出片。景点印象：是中国历史上太平天国农民革命运动忠王李秀成、英王陈玉成、耒王陆顺德、侍王李世贤等四王的故里，又是中共湄江游击队的革命根据地，故被划定为革命老区。四王故里，钟灵毓秀，美丽神奇。整体感受是没达到预期，建议谨慎前往。二刷意愿：否。,0%,71
TR024272,桂山湖,河源,广东,周末短途,春季,12,4,892,否,5,12月去的桂山湖，和朋友出行。地点在河源，打车比较省心，现场人不算多。这次玩了4天，人均花费约892元，历史文化气息浓。景点印象：周边配套比较齐全整体感受是挺惊喜，以后还会来。二刷意愿：否。,0%,59
TR024273,东拉山大峡谷,雅安,四川,拍照旅行,秋季,7,6,1645,是,4,7月去的东拉山大峡谷，和家人出行。地点在雅安，打车比较省心，现场高峰时段比较拥挤。这次玩了6天，人均花费约1645元，拍照很出片。景点印象：整体环境还算干净整体感受是还蛮满意，周末来刚好。二刷意愿：是。,2%,92
TR024274,儋州云月湖公园,儋州,海南,文化打卡,春季,1,1,389,是,5,1月去的儋州云月湖公园，和朋友出行。地点在儋州，打车比较省心，现场游客较多。这次玩了1天，人均花费约389元，夜景表现很好。景点印象：整体环境还算干净整体感受是特别满意，以后还会来。二刷意愿：是。,3%,91
TR024275,滨湖公园,常德,湖南,深度游,秋季,6,3,797,是,5,6月去的滨湖公园，一个人出行。地点在常德，地铁到达方便，现场人流量适中。这次玩了3天，人均花费约797元，历史文化气息浓。景点印象：景点本身有一定特色整体感受是挺惊喜，以后还会来。二刷意愿：是。,5%,55
TR024276,泗水塔,南阳,河南,周末短途,夏季,3,6,1667,否,4,3月去的泗水塔，情侣出行。地点在南阳，地铁到达方便，现场高峰时段比较拥挤。这次玩了6天，人均花费约1667元，夜景表现很好。景点印象：泗洲塔又称泗水塔，位于唐河县城东南隅菩提寺旧址内。宋绍圣二年（1095年）建，高47.33米。底层坐落在台基上，南面辟一拱形门，第二至十层每层各辟1门。下均置砖雕斗拱，转角处有风铎，檐下为平座，塔内有塔心柱，柱之周围筑盘88旋石阶踏道，第一层…整体感受是整体不错，推荐来看看。二刷意愿：否。,0%,82
TR024277,净清阁,四平,吉林,城市漫游,夏季,3,2,486,否,5,3月去的净清阁，和朋友出行。地点在四平，地铁到达方便，现场人不算多。这次玩了2天，人均花费约486元，氛围感不错。景点印象：景点本身有一定特色整体感受是超出预期，很推荐。二刷意愿：否。,0%,91
TR024278,汕头开埠文化陈列馆,汕头,广东,城市漫游,夏季,4,4,1286,是,5,4月去的汕头开埠文化陈列馆，和家人出行。地点在汕头，自驾停车需要提前规划，现场人流量适中。这次玩了4天，人均花费约1286元，氛围感不错。景点印象：博物馆有两层，一层是陈列了旧建筑物的照片，二楼是介绍汕头的发展史。整体感受是挺惊喜，以后还会来。二刷意愿：是。,2%,90
TR024279,西门岩子,普洱,云南,深度游,夏季,3,3,794,否,5,3月去的西门岩子，情侣出行。地点在普洱，公交换乘方便，现场高峰时段比较拥挤。这次玩了3天，人均花费约794元，氛围感不错。景点印象：周边配套比较齐全整体感受是挺惊喜，值得专门打卡。二刷意愿：否。,0%,64
TR024280,丹洲岛,柳州,广西,周末短途,春季,1,4,1556,是,5,1月去的丹洲岛，和家人出行。地点在柳州，地铁到达方便，现场人不算多。这次玩了4天，人均花费约1556元，氛围感不错。景点印象：景点本身有一定特色整体感受是特别满意，很推荐。二刷意愿：是。,0%,69
TR024281,兴隆禅寺,辽阳,辽宁,亲子出游,冬季,11,1,298,是,5,11月去的兴隆禅寺，一个人出行。地点在辽阳，公交换乘方便，现场人不算多。这次玩了1天，人均花费约298元，氛围感不错。景点印象：整体环境还算干净整体感受是超出预期，值得专门打卡。二刷意愿：是。,0%,113
TR024282,渔寮风景区,温州,浙江,拍照旅行,秋季,6,3,589,是,3,6月去的渔寮风景区，和家人出行。地点在温州，自驾停车需要提前规划，现场人不算多。这次玩了3天，人均花费约589元，历史文化气息浓。景点印象：整体环境还算干净整体感受是还可以，按需选择。二刷意愿：是。,4%,70
